time,trace_id,phase,prob,start,end
2019-12-26T00:10:33.238600Z,ZX.BRA05.,P,0.29867804050445557,2019-12-26T00:10:33.108600Z,2019-12-26T00:10:33.538600Z
2019-12-26T00:19:21.988600Z,ZX.BRA05.,P,0.2811095416545868,2019-12-26T00:19:21.838600Z,2019-12-26T00:19:22.328600Z
2019-12-26T02:18:48.688600Z,ZX.BRA05.,P,0.24417462944984436,2019-12-26T02:18:48.528600Z,2019-12-26T02:18:49.048600Z
2019-12-26T02:43:39.028600Z,ZX.BRA05.,S,0.2712360918521881,2019-12-26T02:43:38.818600Z,2019-12-26T02:43:39.308600Z
2019-12-26T02:52:04.918600Z,ZX.BRA05.,S,0.2831076979637146,2019-12-26T02:52:04.658600Z,2019-12-26T02:52:05.628600Z
2019-12-26T04:05:09.458600Z,ZX.BRA05.,P,0.7315778136253357,2019-12-26T04:05:09.068600Z,2019-12-26T04:05:09.848600Z
2019-12-26T05:05:22.648600Z,ZX.BRA05.,P,0.22796297073364258,2019-12-26T05:05:22.538600Z,2019-12-26T05:05:22.958600Z
2019-12-26T06:49:50.998600Z,ZX.BRA05.,P,0.3000122308731079,2019-12-26T06:49:50.798600Z,2019-12-26T06:49:51.378600Z
2019-12-26T07:08:09.288600Z,ZX.BRA05.,P,0.27040064334869385,2019-12-26T07:08:09.148600Z,2019-12-26T07:08:09.568600Z
2019-12-26T07:32:19.978600Z,ZX.BRA05.,P,0.22201156616210938,2019-12-26T07:32:19.888600Z,2019-12-26T07:32:20.468600Z
2019-12-26T08:48:57.638600Z,ZX.BRA05.,P,0.2050868570804596,2019-12-26T08:48:57.628600Z,2019-12-26T08:48:57.928600Z
2019-12-26T08:51:02.228600Z,ZX.BRA05.,P,0.4792046546936035,2019-12-26T08:51:01.918600Z,2019-12-26T08:51:02.648600Z
2019-12-26T08:57:27.338600Z,ZX.BRA05.,P,0.25179123878479004,2019-12-26T08:57:27.118600Z,2019-12-26T08:57:27.758600Z
2019-12-26T09:13:24.658600Z,ZX.BRA05.,P,0.31659674644470215,2019-12-26T09:13:24.618600Z,2019-12-26T09:13:25.008600Z
2019-12-26T09:35:56.728600Z,ZX.BRA05.,P,0.20332947373390198,2019-12-26T09:35:56.668600Z,2019-12-26T09:35:57.098600Z
2019-12-26T09:39:51.798600Z,ZX.BRA05.,P,0.5593279004096985,2019-12-26T09:39:51.388600Z,2019-12-26T09:39:52.348600Z
2019-12-26T10:04:52.998600Z,ZX.BRA05.,P,0.20605355501174927,2019-12-26T10:04:52.998600Z,2019-12-26T10:04:53.158600Z
2019-12-26T10:06:28.778600Z,ZX.BRA05.,P,0.36917644739151,2019-12-26T10:06:28.508600Z,2019-12-26T10:06:29.148600Z
2019-12-26T10:25:29.058600Z,ZX.BRA05.,P,0.2991858720779419,2019-12-26T10:25:28.838600Z,2019-12-26T10:25:29.438600Z
2019-12-26T10:33:22.808600Z,ZX.BRA05.,P,0.3633495569229126,2019-12-26T10:33:22.808600Z,2019-12-26T10:33:23.118600Z
2019-12-26T10:40:01.878600Z,ZX.BRA05.,P,0.4490830898284912,2019-12-26T10:40:01.618600Z,2019-12-26T10:40:02.278600Z
2019-12-26T10:45:01.548600Z,ZX.BRA05.,P,0.2155192345380783,2019-12-26T10:45:01.428600Z,2019-12-26T10:45:01.758600Z
2019-12-26T10:46:11.398600Z,ZX.BRA05.,P,0.6336956024169922,2019-12-26T10:46:11.048600Z,2019-12-26T10:46:11.778600Z
2019-12-26T13:43:42.118600Z,ZX.BRA05.,P,0.42347419261932373,2019-12-26T13:43:41.868600Z,2019-12-26T13:43:42.458600Z
2019-12-26T16:01:19.718600Z,ZX.BRA05.,P,0.20770689845085144,2019-12-26T16:01:19.698600Z,2019-12-26T16:01:20.028600Z
2019-12-26T17:01:22.588600Z,ZX.BRA05.,P,0.27851662039756775,2019-12-26T17:01:22.388600Z,2019-12-26T17:01:22.868600Z
2019-12-26T19:55:50.668600Z,ZX.BRA05.,P,0.2844945788383484,2019-12-26T19:55:50.508600Z,2019-12-26T19:55:51.028600Z
2019-12-26T20:10:21.158600Z,ZX.BRA05.,P,0.2642213702201843,2019-12-26T20:10:21.008600Z,2019-12-26T20:10:21.428600Z
2019-12-26T20:28:20.538600Z,ZX.BRA05.,P,0.27132299542427063,2019-12-26T20:28:20.378600Z,2019-12-26T20:28:20.928600Z
2019-12-26T20:56:49.968600Z,ZX.BRA05.,P,0.20485703647136688,2019-12-26T20:56:49.898600Z,2019-12-26T20:56:50.218600Z
2019-12-26T21:03:23.948600Z,ZX.BRA05.,P,0.22942519187927246,2019-12-26T21:03:23.868600Z,2019-12-26T21:03:24.228600Z
2019-12-26T21:47:10.798600Z,ZX.BRA05.,P,0.23481282591819763,2019-12-26T21:47:10.708600Z,2019-12-26T21:47:11.098600Z
2019-12-26T21:51:52.538600Z,ZX.BRA05.,P,0.20829784870147705,2019-12-26T21:51:52.518600Z,2019-12-26T21:51:52.678600Z
2019-12-26T22:09:36.068600Z,ZX.BRA05.,P,0.3067341148853302,2019-12-26T22:09:35.888600Z,2019-12-26T22:09:36.458600Z
2019-12-26T22:13:10.588600Z,ZX.BRA05.,P,0.21489742398262024,2019-12-26T22:13:10.488600Z,2019-12-26T22:13:10.778600Z
2019-12-26T22:23:28.748600Z,ZX.BRA05.,P,0.24593494832515717,2019-12-26T22:23:28.548600Z,2019-12-26T22:23:28.978600Z
2019-12-26T22:53:11.088600Z,ZX.BRA05.,P,0.38639047741889954,2019-12-26T22:53:10.868600Z,2019-12-26T22:53:11.458600Z
2019-12-26T23:08:22.748600Z,ZX.BRA05.,P,0.337360143661499,2019-12-26T23:08:22.498600Z,2019-12-26T23:08:23.008600Z
