time,trace_id,phase,prob,start,end
2019-12-26T00:12:49.730000Z,5M.PEN.,S,0.4253670573234558,2019-12-26T00:12:49.460000Z,2019-12-26T00:12:50.190000Z
2019-12-26T00:22:56.980000Z,5M.PEN.,P,0.22862252593040466,2019-12-26T00:22:56.760000Z,2019-12-26T00:22:57.320000Z
2019-12-26T00:36:13.570000Z,5M.PEN.,P,0.27947327494621277,2019-12-26T00:36:13.430000Z,2019-12-26T00:36:13.870000Z
2019-12-26T00:46:42.620000Z,5M.PEN.,S,0.26222407817840576,2019-12-26T00:46:42.380000Z,2019-12-26T00:46:43.030000Z
2019-12-26T01:16:07.730000Z,5M.PEN.,P,0.22199657559394836,2019-12-26T01:16:07.620000Z,2019-12-26T01:16:07.970000Z
2019-12-26T01:37:14.880000Z,5M.PEN.,P,0.2566051483154297,2019-12-26T01:37:14.720000Z,2019-12-26T01:37:15.230000Z
2019-12-26T01:53:53.770000Z,5M.PEN.,S,0.20935845375061035,2019-12-26T01:53:53.650000Z,2019-12-26T01:53:54.030000Z
2019-12-26T02:18:06.290000Z,5M.PEN.,P,0.5310372710227966,2019-12-26T02:18:05.980000Z,2019-12-26T02:18:06.740000Z
2019-12-26T02:44:08.170000Z,5M.PEN.,P,0.3321523368358612,2019-12-26T02:44:07.940000Z,2019-12-26T02:44:08.610000Z
2019-12-26T03:23:32.980000Z,5M.PEN.,P,0.2999644875526428,2019-12-26T03:23:32.740000Z,2019-12-26T03:23:33.290000Z
2019-12-26T03:26:03.750000Z,5M.PEN.,P,0.31204840540885925,2019-12-26T03:26:03.540000Z,2019-12-26T03:26:04.080000Z
2019-12-26T04:29:30.160000Z,5M.PEN.,P,0.2713182270526886,2019-12-26T04:29:29.950000Z,2019-12-26T04:29:30.460000Z
2019-12-26T04:33:18.410000Z,5M.PEN.,P,0.20094247162342072,2019-12-26T04:33:18.400000Z,2019-12-26T04:33:18.620000Z
2019-12-26T04:43:31.010000Z,5M.PEN.,S,0.2678913176059723,2019-12-26T04:43:30.850000Z,2019-12-26T04:43:31.290000Z
2019-12-26T04:44:14.450000Z,5M.PEN.,P,0.20294605195522308,2019-12-26T04:44:14.450000Z,2019-12-26T04:44:14.710000Z
2019-12-26T05:00:54.060000Z,5M.PEN.,P,0.3309146761894226,2019-12-26T05:00:53.770000Z,2019-12-26T05:00:54.350000Z
2019-12-26T06:19:02.040000Z,5M.PEN.,P,0.4938066601753235,2019-12-26T06:19:01.660000Z,2019-12-26T06:19:02.530000Z
2019-12-26T07:11:29.610000Z,5M.PEN.,P,0.2736330032348633,2019-12-26T07:11:29.410000Z,2019-12-26T07:11:29.730000Z
2019-12-26T07:12:52.750000Z,5M.PEN.,S,0.5029841065406799,2019-12-26T07:12:52.440000Z,2019-12-26T07:12:53.130000Z
2019-12-26T07:41:06.990000Z,5M.PEN.,S,0.5312598943710327,2019-12-26T07:41:06.640000Z,2019-12-26T07:41:07.410000Z
2019-12-26T07:58:17.050000Z,5M.PEN.,S,0.22113145887851715,2019-12-26T07:58:16.950000Z,2019-12-26T07:58:17.460000Z
2019-12-26T07:59:50.760000Z,5M.PEN.,P,0.3968636691570282,2019-12-26T07:59:50.540000Z,2019-12-26T07:59:51.040000Z
2019-12-26T07:59:59.340000Z,5M.PEN.,S,0.4374539256095886,2019-12-26T07:59:59.020000Z,2019-12-26T07:59:59.700000Z
2019-12-26T08:01:49.260000Z,5M.PEN.,S,0.3120511472225189,2019-12-26T08:01:49.090000Z,2019-12-26T08:01:49.570000Z
2019-12-26T08:02:03.380000Z,5M.PEN.,S,0.4506949484348297,2019-12-26T08:02:03.020000Z,2019-12-26T08:02:03.740000Z
2019-12-26T08:23:37.940000Z,5M.PEN.,S,0.5596027374267578,2019-12-26T08:23:37.610000Z,2019-12-26T08:23:38.340000Z
2019-12-26T08:25:24.260000Z,5M.PEN.,P,0.31119224429130554,2019-12-26T08:25:24.040000Z,2019-12-26T08:25:24.580000Z
2019-12-26T08:29:04.980000Z,5M.PEN.,P,0.22009794414043427,2019-12-26T08:29:04.930000Z,2019-12-26T08:29:05.250000Z
2019-12-26T08:32:08.550000Z,5M.PEN.,S,0.4553573727607727,2019-12-26T08:32:08.200000Z,2019-12-26T08:32:08.930000Z
2019-12-26T08:50:14.510000Z,5M.PEN.,S,0.3946998119354248,2019-12-26T08:50:14.230000Z,2019-12-26T08:50:14.880000Z
2019-12-26T08:50:14.400000Z,5M.PEN.,P,0.21522748470306396,2019-12-26T08:50:14.300000Z,2019-12-26T08:50:14.640000Z
2019-12-26T09:00:53.380000Z,5M.PEN.,P,0.32437023520469666,2019-12-26T09:00:53.210000Z,2019-12-26T09:00:53.690000Z
2019-12-26T09:24:37.650000Z,5M.PEN.,S,0.22406749427318573,2019-12-26T09:24:37.470000Z,2019-12-26T09:24:37.860000Z
2019-12-26T09:33:44.570000Z,5M.PEN.,S,0.5339517593383789,2019-12-26T09:33:44.170000Z,2019-12-26T09:33:44.950000Z
2019-12-26T09:44:27.750000Z,5M.PEN.,S,0.22965559363365173,2019-12-26T09:44:27.660000Z,2019-12-26T09:44:28.020000Z
2019-12-26T10:03:09.480000Z,5M.PEN.,P,0.2518760859966278,2019-12-26T10:03:09.340000Z,2019-12-26T10:03:09.830000Z
2019-12-26T11:33:31.670000Z,5M.PEN.,S,0.22467732429504395,2019-12-26T11:33:31.510000Z,2019-12-26T11:33:32.040000Z
2019-12-26T11:55:55.780000Z,5M.PEN.,P,0.2189578413963318,2019-12-26T11:55:55.660000Z,2019-12-26T11:55:56.080000Z
2019-12-26T11:58:03.830000Z,5M.PEN.,P,0.2027069330215454,2019-12-26T11:58:03.830000Z,2019-12-26T11:58:04.040000Z
2019-12-26T11:58:10.950000Z,5M.PEN.,S,0.20328649878501892,2019-12-26T11:58:10.900000Z,2019-12-26T11:58:11.290000Z
2019-12-26T12:23:04.010000Z,5M.PEN.,S,0.23208798468112946,2019-12-26T12:23:03.900000Z,2019-12-26T12:23:04.350000Z
2019-12-26T15:08:11.400000Z,5M.PEN.,S,0.32424068450927734,2019-12-26T15:08:11.200000Z,2019-12-26T15:08:11.740000Z
2019-12-26T16:22:31.190000Z,5M.PEN.,S,0.2834480106830597,2019-12-26T16:22:30.990000Z,2019-12-26T16:22:31.610000Z
2019-12-26T16:28:45.840000Z,5M.PEN.,S,0.2869412302970886,2019-12-26T16:28:45.650000Z,2019-12-26T16:28:46.260000Z
2019-12-26T16:37:48.880000Z,5M.PEN.,S,0.3179757595062256,2019-12-26T16:37:48.660000Z,2019-12-26T16:37:49.240000Z
2019-12-26T19:56:30.300000Z,5M.PEN.,P,0.2559747099876404,2019-12-26T19:56:30.180000Z,2019-12-26T19:56:30.310000Z
2019-12-26T20:50:22.820000Z,5M.PEN.,S,0.29354435205459595,2019-12-26T20:50:22.660000Z,2019-12-26T20:50:23.150000Z
2019-12-26T20:50:39.120000Z,5M.PEN.,P,0.3664984703063965,2019-12-26T20:50:38.890000Z,2019-12-26T20:50:39.430000Z
2019-12-26T21:27:15.450000Z,5M.PEN.,S,0.26069822907447815,2019-12-26T21:27:15.240000Z,2019-12-26T21:27:15.710000Z
2019-12-26T21:55:52.090000Z,5M.PEN.,P,0.2772649824619293,2019-12-26T21:55:51.980000Z,2019-12-26T21:55:52.400000Z
2019-12-26T22:33:15.730000Z,5M.PEN.,S,0.24075527489185333,2019-12-26T22:33:15.600000Z,2019-12-26T22:33:16.210000Z
2019-12-26T23:58:19.800000Z,5M.PEN.,S,0.27492064237594604,2019-12-26T23:58:19.640000Z,2019-12-26T23:58:20.150000Z
