time,trace_id,phase,prob,start,end
2019-12-26T00:03:25.076867Z,ZX.BRA20.,P,0.24369725584983826,2019-12-26T00:03:24.956867Z,2019-12-26T00:03:25.406867Z
2019-12-26T00:04:36.286867Z,ZX.BRA20.,P,0.2062186598777771,2019-12-26T00:04:36.286867Z,2019-12-26T00:04:36.486867Z
2019-12-26T00:05:34.946867Z,ZX.BRA20.,P,0.45369499921798706,2019-12-26T00:05:34.656867Z,2019-12-26T00:05:35.306867Z
2019-12-26T00:07:44.916867Z,ZX.BRA20.,P,0.5983186364173889,2019-12-26T00:07:44.516867Z,2019-12-26T00:07:45.416867Z
2019-12-26T00:09:09.056867Z,ZX.BRA20.,P,0.24887031316757202,2019-12-26T00:09:08.936867Z,2019-12-26T00:09:09.396867Z
2019-12-26T00:11:34.096867Z,ZX.BRA20.,P,0.33360323309898376,2019-12-26T00:11:33.826867Z,2019-12-26T00:11:34.366867Z
2019-12-26T00:18:58.236867Z,ZX.BRA20.,P,0.38133153319358826,2019-12-26T00:18:58.026867Z,2019-12-26T00:18:58.436867Z
2019-12-26T00:20:36.706867Z,ZX.BRA20.,P,0.6011512875556946,2019-12-26T00:20:36.396867Z,2019-12-26T00:20:37.126867Z
2019-12-26T00:33:45.706867Z,ZX.BRA20.,P,0.36349472403526306,2019-12-26T00:33:45.426867Z,2019-12-26T00:33:46.036867Z
2019-12-26T00:33:52.036867Z,ZX.BRA20.,P,0.38523930311203003,2019-12-26T00:33:51.766867Z,2019-12-26T00:33:52.366867Z
2019-12-26T00:33:51.986867Z,ZX.BRA20.,S,0.22200888395309448,2019-12-26T00:33:51.866867Z,2019-12-26T00:33:52.716867Z
2019-12-26T00:35:31.676867Z,ZX.BRA20.,P,0.5583733916282654,2019-12-26T00:35:31.376867Z,2019-12-26T00:35:32.056867Z
2019-12-26T00:39:00.056867Z,ZX.BRA20.,P,0.22489915788173676,2019-12-26T00:38:59.886867Z,2019-12-26T00:39:00.296867Z
2019-12-26T00:44:03.196867Z,ZX.BRA20.,P,0.2701631486415863,2019-12-26T00:44:02.976867Z,2019-12-26T00:44:03.506867Z
2019-12-26T00:48:50.496867Z,ZX.BRA20.,P,0.4799007177352905,2019-12-26T00:48:50.186867Z,2019-12-26T00:48:50.926867Z
2019-12-26T01:03:49.386867Z,ZX.BRA20.,P,0.7073289752006531,2019-12-26T01:03:48.996867Z,2019-12-26T01:03:49.826867Z
2019-12-26T01:06:20.406867Z,ZX.BRA20.,P,0.24857643246650696,2019-12-26T01:06:20.276867Z,2019-12-26T01:06:20.706867Z
2019-12-26T01:15:36.706867Z,ZX.BRA20.,P,0.7379881143569946,2019-12-26T01:15:36.326867Z,2019-12-26T01:15:37.196867Z
