time,trace_id,phase,prob,start,end
2019-12-26T18:04:55.860000Z,5M.FER.,P,0.38083264231681824,2019-12-26T18:04:55.270000Z,2019-12-26T18:04:56.190000Z
2019-12-26T18:04:59.090000Z,5M.FER.,S,0.27561846375465393,2019-12-26T18:04:58.870000Z,2019-12-26T18:04:59.440000Z
2019-12-26T18:45:39.400000Z,5M.FER.,P,0.634680449962616,2019-12-26T18:45:39.030000Z,2019-12-26T18:45:39.890000Z
2019-12-26T18:50:08.850000Z,5M.FER.,S,0.24444718658924103,2019-12-26T18:50:08.730000Z,2019-12-26T18:50:09.170000Z
2019-12-26T19:02:59.310000Z,5M.FER.,P,0.2852713167667389,2019-12-26T19:02:58.990000Z,2019-12-26T19:02:59.730000Z
2019-12-26T19:48:47.420000Z,5M.FER.,P,0.39433610439300537,2019-12-26T19:48:46.980000Z,2019-12-26T19:48:47.990000Z
2019-12-26T20:04:32.470000Z,5M.FER.,P,0.35141727328300476,2019-12-26T20:04:32.250000Z,2019-12-26T20:04:33.110000Z
2019-12-26T20:10:18.830000Z,5M.FER.,P,0.21190547943115234,2019-12-26T20:10:18.710000Z,2019-12-26T20:10:19.100000Z
2019-12-26T20:22:50.770000Z,5M.FER.,P,0.2552424669265747,2019-12-26T20:22:50.620000Z,2019-12-26T20:22:51.130000Z
2019-12-26T20:37:36.430000Z,5M.FER.,S,0.23300406336784363,2019-12-26T20:37:36.260000Z,2019-12-26T20:37:36.770000Z
2019-12-26T20:39:25.870000Z,5M.FER.,P,0.23426611721515656,2019-12-26T20:39:25.700000Z,2019-12-26T20:39:26.120000Z
2019-12-26T20:41:46.120000Z,5M.FER.,P,0.2775905728340149,2019-12-26T20:41:45.880000Z,2019-12-26T20:41:46.490000Z
2019-12-26T21:03:17.100000Z,5M.FER.,P,0.3087100386619568,2019-12-26T21:03:16.930000Z,2019-12-26T21:03:17.410000Z
2019-12-26T21:04:51.020000Z,5M.FER.,P,0.449823796749115,2019-12-26T21:04:50.750000Z,2019-12-26T21:04:51.460000Z
2019-12-26T21:17:51.690000Z,5M.FER.,P,0.26995939016342163,2019-12-26T21:17:51.480000Z,2019-12-26T21:17:52.430000Z
2019-12-26T21:19:08.030000Z,5M.FER.,P,0.25014013051986694,2019-12-26T21:19:07.830000Z,2019-12-26T21:19:08.600000Z
2019-12-26T21:58:26.630000Z,5M.FER.,P,0.24979746341705322,2019-12-26T21:58:26.390000Z,2019-12-26T21:58:26.920000Z
2019-12-26T21:58:28.580000Z,5M.FER.,S,0.4825848340988159,2019-12-26T21:58:28.240000Z,2019-12-26T21:58:29.050000Z
2019-12-26T22:22:24.110000Z,5M.FER.,P,0.3244762718677521,2019-12-26T22:22:23.840000Z,2019-12-26T22:22:24.400000Z
2019-12-26T22:22:59.180000Z,5M.FER.,P,0.3090348541736603,2019-12-26T22:22:58.930000Z,2019-12-26T22:22:59.600000Z
2019-12-26T22:33:17.130000Z,5M.FER.,P,0.23379236459732056,2019-12-26T22:33:16.990000Z,2019-12-26T22:33:17.720000Z
2019-12-26T22:53:08.580000Z,5M.FER.,P,0.8919357061386108,2019-12-26T22:53:08.210000Z,2019-12-26T22:53:09.030000Z
2019-12-26T22:53:20.090000Z,5M.FER.,S,0.24703291058540344,2019-12-26T22:53:19.940000Z,2019-12-26T22:53:20.370000Z
2019-12-26T23:02:57.760000Z,5M.FER.,P,0.23953741788864136,2019-12-26T23:02:57.620000Z,2019-12-26T23:02:58.230000Z
2019-12-26T23:06:57.420000Z,5M.FER.,P,0.4566410481929779,2019-12-26T23:06:56.800000Z,2019-12-26T23:06:57.870000Z
2019-12-26T23:35:24.490000Z,5M.FER.,P,0.521531343460083,2019-12-26T23:35:24.250000Z,2019-12-26T23:35:24.860000Z
2019-12-26T23:38:59.880000Z,5M.FER.,P,0.2485758662223816,2019-12-26T23:38:59.730000Z,2019-12-26T23:39:00.290000Z
2019-12-26T23:39:31.740000Z,5M.FER.,P,0.23508641123771667,2019-12-26T23:39:31.520000Z,2019-12-26T23:39:32.300000Z
