time,trace_id,phase,prob,start,end
2019-12-26T01:37:20.462900Z,ZX.BRA11.,P,0.254807710647583,2019-12-26T01:37:20.302900Z,2019-12-26T01:37:20.822900Z
2019-12-26T02:02:52.962900Z,ZX.BRA11.,P,0.35444700717926025,2019-12-26T02:02:52.692900Z,2019-12-26T02:02:53.292900Z
2019-12-26T02:09:35.452900Z,ZX.BRA11.,P,0.648688554763794,2019-12-26T02:09:35.122900Z,2019-12-26T02:09:35.792900Z
2019-12-26T02:15:16.462900Z,ZX.BRA11.,P,0.2062147557735443,2019-12-26T02:15:16.402900Z,2019-12-26T02:15:16.762900Z
2019-12-26T02:17:43.302900Z,ZX.BRA11.,P,0.24624505639076233,2019-12-26T02:17:43.162900Z,2019-12-26T02:17:43.602900Z
2019-12-26T02:29:42.712900Z,ZX.BRA11.,P,0.35490527749061584,2019-12-26T02:29:42.502900Z,2019-12-26T02:29:42.992900Z
2019-12-26T02:31:48.572900Z,ZX.BRA11.,P,0.3054622709751129,2019-12-26T02:31:48.462900Z,2019-12-26T02:31:48.912900Z
2019-12-26T02:32:11.102900Z,ZX.BRA11.,P,0.23720908164978027,2019-12-26T02:32:11.012900Z,2019-12-26T02:32:11.382900Z
2019-12-26T02:41:05.932900Z,ZX.BRA11.,P,0.21280664205551147,2019-12-26T02:41:05.812900Z,2019-12-26T02:41:06.092900Z
2019-12-26T02:44:36.712900Z,ZX.BRA11.,P,0.22418123483657837,2019-12-26T02:44:36.552900Z,2019-12-26T02:44:36.962900Z
2019-12-26T03:17:06.562900Z,ZX.BRA11.,P,0.24632051587104797,2019-12-26T03:17:06.382900Z,2019-12-26T03:17:06.832900Z
2019-12-26T03:17:49.912900Z,ZX.BRA11.,P,0.22642475366592407,2019-12-26T03:17:49.802900Z,2019-12-26T03:17:50.372900Z
2019-12-26T03:22:35.592900Z,ZX.BRA11.,P,0.2052127867937088,2019-12-26T03:22:35.592900Z,2019-12-26T03:22:35.762900Z
2019-12-26T03:28:56.842900Z,ZX.BRA11.,P,0.24117709696292877,2019-12-26T03:28:56.732900Z,2019-12-26T03:28:57.092900Z
2019-12-26T03:41:40.262900Z,ZX.BRA11.,P,0.2621212601661682,2019-12-26T03:41:40.132900Z,2019-12-26T03:41:40.552900Z
2019-12-26T03:46:55.892900Z,ZX.BRA11.,P,0.7313341498374939,2019-12-26T03:46:55.552900Z,2019-12-26T03:46:56.322900Z
2019-12-26T04:44:43.022900Z,ZX.BRA11.,P,0.2649953067302704,2019-12-26T04:44:42.852900Z,2019-12-26T04:44:43.232900Z
2019-12-26T05:15:54.682900Z,ZX.BRA11.,P,0.21878525614738464,2019-12-26T05:15:54.582900Z,2019-12-26T05:15:55.222900Z
2019-12-26T05:21:22.062900Z,ZX.BRA11.,P,0.5222128033638,2019-12-26T05:21:21.742900Z,2019-12-26T05:21:22.492900Z
2019-12-26T05:33:53.512900Z,ZX.BRA11.,P,0.3096156716346741,2019-12-26T05:33:53.302900Z,2019-12-26T05:33:53.892900Z
2019-12-26T05:37:01.682900Z,ZX.BRA11.,P,0.4625823199748993,2019-12-26T05:37:01.402900Z,2019-12-26T05:37:02.002900Z
2019-12-26T06:10:15.882900Z,ZX.BRA11.,P,0.3303729295730591,2019-12-26T06:10:15.612900Z,2019-12-26T06:10:16.332900Z
2019-12-26T06:15:32.912900Z,ZX.BRA11.,P,0.2583227753639221,2019-12-26T06:15:32.792900Z,2019-12-26T06:15:33.132900Z
2019-12-26T07:09:33.102900Z,ZX.BRA11.,P,0.25788524746894836,2019-12-26T07:09:32.972900Z,2019-12-26T07:09:33.542900Z
2019-12-26T08:02:11.522900Z,ZX.BRA11.,P,0.21940451860427856,2019-12-26T08:02:11.382900Z,2019-12-26T08:02:11.962900Z
2019-12-26T08:08:01.562900Z,ZX.BRA11.,P,0.2103288173675537,2019-12-26T08:08:01.512900Z,2019-12-26T08:08:01.932900Z
2019-12-26T11:01:15.122900Z,ZX.BRA11.,P,0.20834028720855713,2019-12-26T11:01:15.062900Z,2019-12-26T11:01:15.452900Z
2019-12-26T15:15:52.532900Z,ZX.BRA11.,S,0.36386576294898987,2019-12-26T15:15:52.312900Z,2019-12-26T15:15:52.792900Z
2019-12-26T18:29:25.022900Z,ZX.BRA11.,P,0.3048665523529053,2019-12-26T18:29:24.572900Z,2019-12-26T18:29:25.362900Z
2019-12-26T19:28:20.702900Z,ZX.BRA11.,P,0.2056342363357544,2019-12-26T19:28:20.662900Z,2019-12-26T19:28:20.992900Z
2019-12-26T21:07:57.902900Z,ZX.BRA11.,P,0.5312703847885132,2019-12-26T21:07:57.602900Z,2019-12-26T21:07:58.342900Z
2019-12-26T22:53:04.252900Z,ZX.BRA11.,P,0.3924243152141571,2019-12-26T22:53:03.822900Z,2019-12-26T22:53:04.662900Z
2019-12-26T22:53:13.002900Z,ZX.BRA11.,S,0.31047335267066956,2019-12-26T22:53:12.792900Z,2019-12-26T22:53:13.302900Z
2019-12-26T22:53:13.022900Z,ZX.BRA11.,P,0.21520569920539856,2019-12-26T22:53:12.982900Z,2019-12-26T22:53:13.292900Z
2019-12-26T23:05:35.232900Z,ZX.BRA11.,P,0.4839180111885071,2019-12-26T23:05:34.842900Z,2019-12-26T23:05:35.682900Z
2019-12-26T23:27:44.642900Z,ZX.BRA11.,P,0.5444089770317078,2019-12-26T23:27:44.212900Z,2019-12-26T23:27:45.082900Z
