time,trace_id,phase,prob,start,end
2019-12-26T02:37:43.668000Z,ZX.BRA04.,P,0.2665485143661499,2019-12-26T02:37:43.458000Z,2019-12-26T02:37:44.198000Z
2019-12-26T02:46:15.738000Z,ZX.BRA04.,P,0.289935439825058,2019-12-26T02:46:15.488000Z,2019-12-26T02:46:16.238000Z
2019-12-26T02:48:48.288000Z,ZX.BRA04.,P,0.20212364196777344,2019-12-26T02:48:48.238000Z,2019-12-26T02:48:48.598000Z
2019-12-26T02:56:07.888000Z,ZX.BRA04.,P,0.4271770417690277,2019-12-26T02:56:07.488000Z,2019-12-26T02:56:08.378000Z
2019-12-26T02:56:41.328000Z,ZX.BRA04.,P,0.23228570818901062,2019-12-26T02:56:41.228000Z,2019-12-26T02:56:41.708000Z
2019-12-26T03:02:32.158000Z,ZX.BRA04.,P,0.25080543756484985,2019-12-26T03:02:32.018000Z,2019-12-26T03:02:32.508000Z
2019-12-26T03:08:23.658000Z,ZX.BRA04.,P,0.22529132664203644,2019-12-26T03:08:23.538000Z,2019-12-26T03:08:24.058000Z
2019-12-26T03:20:10.968000Z,ZX.BRA04.,P,0.27015209197998047,2019-12-26T03:20:10.778000Z,2019-12-26T03:20:11.338000Z
2019-12-26T03:25:37.508000Z,ZX.BRA04.,P,0.35983529686927795,2019-12-26T03:25:37.138000Z,2019-12-26T03:25:37.998000Z
2019-12-26T04:23:21.808000Z,ZX.BRA04.,P,0.25872212648391724,2019-12-26T04:23:21.598000Z,2019-12-26T04:23:22.098000Z
2019-12-26T05:42:26.158000Z,ZX.BRA04.,P,0.25748032331466675,2019-12-26T05:42:26.028000Z,2019-12-26T05:42:26.168000Z
2019-12-26T06:15:14.248000Z,ZX.BRA04.,P,0.31783175468444824,2019-12-26T06:15:13.938000Z,2019-12-26T06:15:15.048000Z
2019-12-26T08:33:02.598000Z,ZX.BRA04.,P,0.27514857053756714,2019-12-26T08:33:02.448000Z,2019-12-26T08:33:02.868000Z
2019-12-26T15:12:43.288000Z,ZX.BRA04.,P,0.20180273056030273,2019-12-26T15:12:43.258000Z,2019-12-26T15:12:43.608000Z
2019-12-26T18:49:06.248000Z,ZX.BRA04.,P,0.21443665027618408,2019-12-26T18:49:06.168000Z,2019-12-26T18:49:06.588000Z
2019-12-26T19:26:21.668000Z,ZX.BRA04.,P,0.25172582268714905,2019-12-26T19:26:21.538000Z,2019-12-26T19:26:22.408000Z
2019-12-26T22:52:05.378000Z,ZX.BRA04.,P,0.3811638653278351,2019-12-26T22:52:04.988000Z,2019-12-26T22:52:05.678000Z
2019-12-26T23:47:03.778000Z,ZX.BRA04.,P,0.2845759093761444,2019-12-26T23:47:03.528000Z,2019-12-26T23:47:04.248000Z
