time,trace_id,phase,prob,start,end
2019-12-26T00:32:25.220000Z,5M.GUR.,P,0.2217770665884018,2019-12-26T00:32:25.060000Z,2019-12-26T00:32:26.270000Z
2019-12-26T00:33:41.100000Z,5M.GUR.,P,0.8775550723075867,2019-12-26T00:33:40.720000Z,2019-12-26T00:33:41.520000Z
2019-12-26T00:33:43.650000Z,5M.GUR.,S,0.8325331211090088,2019-12-26T00:33:43.270000Z,2019-12-26T00:33:44.040000Z
2019-12-26T01:19:48.960000Z,5M.GUR.,P,0.28615856170654297,2019-12-26T01:19:48.760000Z,2019-12-26T01:19:49.220000Z
2019-12-26T02:03:28.140000Z,5M.GUR.,P,0.4459817409515381,2019-12-26T02:03:27.870000Z,2019-12-26T02:03:28.480000Z
2019-12-26T02:03:29.930000Z,5M.GUR.,S,0.39171087741851807,2019-12-26T02:03:29.720000Z,2019-12-26T02:03:30.320000Z
2019-12-26T02:07:16.520000Z,5M.GUR.,P,0.2332765758037567,2019-12-26T02:07:16.400000Z,2019-12-26T02:07:16.770000Z
2019-12-26T02:25:33.300000Z,5M.GUR.,P,0.21255773305892944,2019-12-26T02:25:33.270000Z,2019-12-26T02:25:33.770000Z
2019-12-26T02:29:22.890000Z,5M.GUR.,P,0.5336722135543823,2019-12-26T02:29:22.530000Z,2019-12-26T02:29:23.290000Z
2019-12-26T03:15:51.920000Z,5M.GUR.,P,0.2034900188446045,2019-12-26T03:15:51.910000Z,2019-12-26T03:15:52.190000Z
2019-12-26T03:55:39.640000Z,5M.GUR.,P,0.20512938499450684,2019-12-26T03:55:39.640000Z,2019-12-26T03:55:39.850000Z
2019-12-26T04:23:16.080000Z,5M.GUR.,P,0.5748990774154663,2019-12-26T04:23:15.740000Z,2019-12-26T04:23:16.480000Z
2019-12-26T04:23:25.600000Z,5M.GUR.,S,0.5013967752456665,2019-12-26T04:23:25.310000Z,2019-12-26T04:23:25.980000Z
2019-12-26T04:48:53.520000Z,5M.GUR.,P,0.20911525189876556,2019-12-26T04:48:53.440000Z,2019-12-26T04:48:53.790000Z
2019-12-26T04:53:06.100000Z,5M.GUR.,P,0.32538920640945435,2019-12-26T04:53:05.890000Z,2019-12-26T04:53:06.480000Z
2019-12-26T05:24:43.110000Z,5M.GUR.,P,0.3961411416530609,2019-12-26T05:24:42.790000Z,2019-12-26T05:24:43.470000Z
2019-12-26T05:24:45.900000Z,5M.GUR.,S,0.5952342748641968,2019-12-26T05:24:45.460000Z,2019-12-26T05:24:46.320000Z
2019-12-26T05:55:46.900000Z,5M.GUR.,P,0.8695792555809021,2019-12-26T05:55:46.560000Z,2019-12-26T05:55:47.360000Z
2019-12-26T05:55:49.700000Z,5M.GUR.,S,0.7272307872772217,2019-12-26T05:55:49.260000Z,2019-12-26T05:55:50.180000Z
2019-12-26T06:05:02.460000Z,5M.GUR.,P,0.28431397676467896,2019-12-26T06:05:02.300000Z,2019-12-26T06:05:02.720000Z
2019-12-26T06:33:35.130000Z,5M.GUR.,P,0.5749118328094482,2019-12-26T06:33:34.770000Z,2019-12-26T06:33:35.520000Z
2019-12-26T08:48:56.140000Z,5M.GUR.,P,0.2135912925004959,2019-12-26T08:48:56.040000Z,2019-12-26T08:48:56.400000Z
2019-12-26T08:48:59.260000Z,5M.GUR.,S,0.44205355644226074,2019-12-26T08:48:58.990000Z,2019-12-26T08:48:59.600000Z
2019-12-26T08:51:02.260000Z,5M.GUR.,P,0.2507304251194,2019-12-26T08:51:02.110000Z,2019-12-26T08:51:02.590000Z
2019-12-26T08:57:38.540000Z,5M.GUR.,P,0.25565144419670105,2019-12-26T08:57:38.480000Z,2019-12-26T08:57:39.260000Z
2019-12-26T09:54:42.190000Z,5M.GUR.,P,0.23622602224349976,2019-12-26T09:54:42.050000Z,2019-12-26T09:54:42.460000Z
2019-12-26T11:31:07.980000Z,5M.GUR.,P,0.23668888211250305,2019-12-26T11:31:07.790000Z,2019-12-26T11:31:08.960000Z
2019-12-26T11:31:11.810000Z,5M.GUR.,S,0.5621033906936646,2019-12-26T11:31:11.470000Z,2019-12-26T11:31:12.250000Z
2019-12-26T13:44:13.950000Z,5M.GUR.,P,0.46742719411849976,2019-12-26T13:44:13.630000Z,2019-12-26T13:44:14.410000Z
2019-12-26T14:06:08.420000Z,5M.GUR.,P,0.4252416789531708,2019-12-26T14:06:08.120000Z,2019-12-26T14:06:08.820000Z
2019-12-26T14:23:20.470000Z,5M.GUR.,P,0.8793516159057617,2019-12-26T14:23:20.090000Z,2019-12-26T14:23:20.900000Z
2019-12-26T14:23:23.470000Z,5M.GUR.,S,0.7150593400001526,2019-12-26T14:23:23.020000Z,2019-12-26T14:23:23.940000Z
2019-12-26T15:41:24.110000Z,5M.GUR.,S,0.4017122983932495,2019-12-26T15:41:23.900000Z,2019-12-26T15:41:24.500000Z
2019-12-26T16:08:10.180000Z,5M.GUR.,P,0.297072172164917,2019-12-26T16:08:09.990000Z,2019-12-26T16:08:10.430000Z
2019-12-26T16:29:01.180000Z,5M.GUR.,P,0.28924810886383057,2019-12-26T16:29:01.020000Z,2019-12-26T16:29:01.580000Z
2019-12-26T16:38:03.380000Z,5M.GUR.,P,0.2865806519985199,2019-12-26T16:38:03.220000Z,2019-12-26T16:38:03.740000Z
2019-12-26T16:51:18.390000Z,5M.GUR.,P,0.23269736766815186,2019-12-26T16:51:18.280000Z,2019-12-26T16:51:19.030000Z
