time,trace_id,phase,prob,start,end
2019-12-26T00:03:41.874400Z,ZX.BRA13.,P,0.22605092823505402,2019-12-26T00:03:41.814400Z,2019-12-26T00:03:42.174400Z
2019-12-26T00:07:41.084400Z,ZX.BRA13.,P,0.5747948288917542,2019-12-26T00:07:40.784400Z,2019-12-26T00:07:41.494400Z
2019-12-26T00:12:36.684400Z,ZX.BRA13.,P,0.36179840564727783,2019-12-26T00:12:36.514400Z,2019-12-26T00:12:37.054400Z
2019-12-26T00:33:44.684400Z,ZX.BRA13.,P,0.8761498332023621,2019-12-26T00:33:44.294400Z,2019-12-26T00:33:45.114400Z
2019-12-26T00:33:50.414400Z,ZX.BRA13.,S,0.7679708003997803,2019-12-26T00:33:50.044400Z,2019-12-26T00:33:50.864400Z
2019-12-26T00:38:43.584400Z,ZX.BRA13.,S,0.23676756024360657,2019-12-26T00:38:43.334400Z,2019-12-26T00:38:43.924400Z
2019-12-26T00:45:32.564400Z,ZX.BRA13.,P,0.6140317916870117,2019-12-26T00:45:32.284400Z,2019-12-26T00:45:32.884400Z
2019-12-26T00:46:57.284400Z,ZX.BRA13.,P,0.4986942410469055,2019-12-26T00:46:56.994400Z,2019-12-26T00:46:57.644400Z
2019-12-26T00:46:59.914400Z,ZX.BRA13.,S,0.2213319092988968,2019-12-26T00:46:59.824400Z,2019-12-26T00:47:00.094400Z
2019-12-26T00:48:55.864400Z,ZX.BRA13.,P,0.41165611147880554,2019-12-26T00:48:55.594400Z,2019-12-26T00:48:56.224400Z
2019-12-26T00:51:22.624400Z,ZX.BRA13.,P,0.37691059708595276,2019-12-26T00:51:22.404400Z,2019-12-26T00:51:22.944400Z
2019-12-26T01:15:33.344400Z,ZX.BRA13.,P,0.389652818441391,2019-12-26T01:15:33.084400Z,2019-12-26T01:15:33.754400Z
2019-12-26T01:22:57.564400Z,ZX.BRA13.,P,0.21305760741233826,2019-12-26T01:22:57.544400Z,2019-12-26T01:22:57.804400Z
2019-12-26T01:27:45.994400Z,ZX.BRA13.,P,0.2201661467552185,2019-12-26T01:27:45.954400Z,2019-12-26T01:27:45.994400Z
2019-12-26T01:32:27.114400Z,ZX.BRA13.,P,0.3726047873497009,2019-12-26T01:32:26.894400Z,2019-12-26T01:32:27.504400Z
2019-12-26T01:32:28.394400Z,ZX.BRA13.,S,0.41190847754478455,2019-12-26T01:32:28.054400Z,2019-12-26T01:32:28.784400Z
2019-12-26T01:38:09.654400Z,ZX.BRA13.,P,0.30403149127960205,2019-12-26T01:38:09.394400Z,2019-12-26T01:38:10.044400Z
2019-12-26T01:39:57.264400Z,ZX.BRA13.,P,0.24852345883846283,2019-12-26T01:39:57.164400Z,2019-12-26T01:39:57.554400Z
2019-12-26T01:40:40.294400Z,ZX.BRA13.,P,0.2614900767803192,2019-12-26T01:40:40.154400Z,2019-12-26T01:40:40.564400Z
2019-12-26T01:43:15.144400Z,ZX.BRA13.,P,0.5183236598968506,2019-12-26T01:43:14.904400Z,2019-12-26T01:43:15.554400Z
2019-12-26T01:44:21.084400Z,ZX.BRA13.,P,0.8389075994491577,2019-12-26T01:44:20.774400Z,2019-12-26T01:44:21.514400Z
2019-12-26T02:00:44.684400Z,ZX.BRA13.,P,0.42005637288093567,2019-12-26T02:00:44.424400Z,2019-12-26T02:00:45.054400Z
2019-12-26T02:08:15.614400Z,ZX.BRA13.,P,0.3928752541542053,2019-12-26T02:08:15.374400Z,2019-12-26T02:08:16.004400Z
2019-12-26T02:13:36.004400Z,ZX.BRA13.,P,0.5554314851760864,2019-12-26T02:13:35.454400Z,2019-12-26T02:13:36.414400Z
2019-12-26T02:26:08.354400Z,ZX.BRA13.,S,0.20083467662334442,2019-12-26T02:26:08.354400Z,2019-12-26T02:26:08.744400Z
2019-12-26T02:37:01.524400Z,ZX.BRA13.,P,0.25098124146461487,2019-12-26T02:37:01.374400Z,2019-12-26T02:37:01.844400Z
2019-12-26T02:41:27.144400Z,ZX.BRA13.,P,0.22286692261695862,2019-12-26T02:41:27.034400Z,2019-12-26T02:41:27.434400Z
2019-12-26T02:53:24.704400Z,ZX.BRA13.,P,0.4575411379337311,2019-12-26T02:53:24.414400Z,2019-12-26T02:53:25.054400Z
2019-12-26T03:01:06.674400Z,ZX.BRA13.,P,0.7212034463882446,2019-12-26T03:01:06.304400Z,2019-12-26T03:01:07.064400Z
2019-12-26T03:04:06.694400Z,ZX.BRA13.,P,0.37537500262260437,2019-12-26T03:04:06.484400Z,2019-12-26T03:04:07.034400Z
2019-12-26T03:06:53.714400Z,ZX.BRA13.,P,0.6957678198814392,2019-12-26T03:06:53.314400Z,2019-12-26T03:06:54.144400Z
