time,trace_id,phase,prob,start,end
2019-12-26T00:33:41.510000Z,5M.ROB.,P,0.8996119499206543,2019-12-26T00:33:41.140000Z,2019-12-26T00:33:41.920000Z
2019-12-26T00:33:44.350000Z,5M.ROB.,S,0.8885331749916077,2019-12-26T00:33:44.000000Z,2019-12-26T00:33:44.780000Z
2019-12-26T04:23:13.740000Z,5M.ROB.,P,0.6960788369178772,2019-12-26T04:23:13.290000Z,2019-12-26T04:23:14.150000Z
2019-12-26T04:23:19.380000Z,5M.ROB.,S,0.787391185760498,2019-12-26T04:23:18.980000Z,2019-12-26T04:23:19.800000Z
2019-12-26T13:18:25.290000Z,5M.ROB.,P,0.2561854422092438,2019-12-26T13:18:25.070000Z,2019-12-26T13:18:25.700000Z
