time,trace_id,phase,prob,start,end
2019-12-26T00:21:11.633400Z,ZX.BRA16.,S,0.2372203767299652,2019-12-26T00:21:11.513400Z,2019-12-26T00:21:11.933400Z
2019-12-26T01:02:39.183400Z,ZX.BRA16.,P,0.4966149926185608,2019-12-26T01:02:38.783400Z,2019-12-26T01:02:39.633400Z
2019-12-26T01:32:25.503400Z,ZX.BRA16.,P,0.5330102443695068,2019-12-26T01:32:25.253400Z,2019-12-26T01:32:25.853400Z
2019-12-26T01:32:28.703400Z,ZX.BRA16.,P,0.7161743640899658,2019-12-26T01:32:28.383400Z,2019-12-26T01:32:29.123400Z
2019-12-26T01:32:29.863400Z,ZX.BRA16.,S,0.20020130276679993,2019-12-26T01:32:29.863400Z,2019-12-26T01:32:30.123400Z
2019-12-26T02:53:21.853400Z,ZX.BRA16.,S,0.29969435930252075,2019-12-26T02:53:21.533400Z,2019-12-26T02:53:22.153400Z
2019-12-26T03:03:56.173400Z,ZX.BRA16.,S,0.8648366928100586,2019-12-26T03:03:55.813400Z,2019-12-26T03:03:56.573400Z
2019-12-26T03:08:22.003400Z,ZX.BRA16.,P,0.2031640261411667,2019-12-26T03:08:22.003400Z,2019-12-26T03:08:22.323400Z
2019-12-26T03:08:24.923400Z,ZX.BRA16.,S,0.2601222097873688,2019-12-26T03:08:24.803400Z,2019-12-26T03:08:25.213400Z
2019-12-26T03:30:53.683400Z,ZX.BRA16.,P,0.28250500559806824,2019-12-26T03:30:53.493400Z,2019-12-26T03:30:54.153400Z
2019-12-26T04:23:35.103400Z,ZX.BRA16.,S,0.2535935342311859,2019-12-26T04:23:34.863400Z,2019-12-26T04:23:35.393400Z
2019-12-26T06:48:22.243400Z,ZX.BRA16.,S,0.40889397263526917,2019-12-26T06:48:22.003400Z,2019-12-26T06:48:22.533400Z
2019-12-26T06:48:22.173400Z,ZX.BRA16.,P,0.20001469552516937,2019-12-26T06:48:22.173400Z,2019-12-26T06:48:22.333400Z
2019-12-26T10:14:51.813400Z,ZX.BRA16.,P,0.6155956983566284,2019-12-26T10:14:51.443400Z,2019-12-26T10:14:52.163400Z
2019-12-26T10:14:52.623400Z,ZX.BRA16.,S,0.3612089157104492,2019-12-26T10:14:52.423400Z,2019-12-26T10:14:52.983400Z
2019-12-26T13:43:43.443400Z,ZX.BRA16.,S,0.5493542551994324,2019-12-26T13:43:43.143400Z,2019-12-26T13:43:43.873400Z
2019-12-26T13:46:37.253400Z,ZX.BRA16.,P,0.43528640270233154,2019-12-26T13:46:36.813400Z,2019-12-26T13:46:37.613400Z
2019-12-26T13:46:38.093400Z,ZX.BRA16.,S,0.40993329882621765,2019-12-26T13:46:37.833400Z,2019-12-26T13:46:38.583400Z
2019-12-26T17:34:56.943400Z,ZX.BRA16.,P,0.23302042484283447,2019-12-26T17:34:56.863400Z,2019-12-26T17:34:58.203400Z
2019-12-26T20:57:04.053400Z,ZX.BRA16.,S,0.352176696062088,2019-12-26T20:57:03.803400Z,2019-12-26T20:57:04.423400Z
2019-12-26T21:38:56.303400Z,ZX.BRA16.,P,0.20825454592704773,2019-12-26T21:38:56.273400Z,2019-12-26T21:38:56.593400Z
2019-12-26T22:23:10.013400Z,ZX.BRA16.,P,0.23826250433921814,2019-12-26T22:23:09.963400Z,2019-12-26T22:23:10.233400Z
