time,trace_id,phase,prob,start,end
2019-12-26T04:23:15.290000Z,5M.SNW.,P,0.6036022901535034,2019-12-26T04:23:14.740000Z,2019-12-26T04:23:15.680000Z
2019-12-26T07:14:16.240000Z,5M.SNW.,P,0.7918998599052429,2019-12-26T07:14:15.930000Z,2019-12-26T07:14:16.610000Z
2019-12-26T07:14:17.240000Z,5M.SNW.,S,0.43622469902038574,2019-12-26T07:14:17.000000Z,2019-12-26T07:14:17.590000Z
